date,symbol,when,security_name,exchange_codes,before_eps_date,after_eps_date,Ticker,Date,Adj Close,Close,High,Low,Open,Volume,Adj Close_pct_change,Close_pct_change,High_pct_change,Low_pct_change,Open_pct_change,Volume_pct_change
2023-11-09,BRLT,postmarket,"Brilliant Earth Group, Inc. - Class A Common Stock",,2023-11-09,2023-11-10,BRLT,2023-11-10,2.424999952316284,2.424999952316284,2.8320000171661377,2.0999999046325684,2.7300000190734863,301000.0,-0.1370106755526942,-0.1370106755526942,-0.04324324977406613,-0.2526690578664812,-0.03873235859867963,2.8295165394402035
2023-11-09,BTTX,premarket,"Better Therapeutics, Inc. - Common Stock",,2023-11-08,2023-11-09,BTTX,2023-11-09,0.15299999713897705,0.15299999713897705,0.17000000178813934,0.14499999582767487,0.17000000178813934,977000.0,-0.03773583314222673,-0.03773583314222673,0.030303000199675578,-0.033333399560713795,0.06250003492459744,0.17385558092034126
2023-11-09,BURU,premarket,"Nuburu, Inc. Common Stock",,2023-11-08,2023-11-09,BURU,2023-11-09,0.33000001311302185,0.33000001311302185,0.36500000953674316,0.2800000011920929,0.3409999907016754,4263200.0,0.006097573164245196,0.006097573164245196,0.04885063229739428,-0.06666669978035689,0.017910394649460093,1.2728581329636937
2023-11-09,CBAT,premarket,"CBAK Energy Technology, Inc. - Common Stock",,2023-11-08,2023-11-09,CBAT,2023-11-09,0.8500000238418579,0.8500000238418579,0.9300000071525574,0.8399999737739563,0.8999999761581421,160800.0,-0.011627895694091173,-0.011627895694091173,0.044943845056852894,0.03703700160674983,0.07142857649699375,0.4068241469816274
2023-11-09,CCOI,premarket,"Cogent Communications Holdings, Inc. - Common Stock",,2023-11-08,2023-11-09,CCOI,2023-11-09,68.23999786376953,68.23999786376953,70.41000366210938,61.400001525878906,62.29999923706055,572700.0,0.03850249299264896,0.03850249299264896,0.058637819885957176,-0.06202257279830603,-0.05891235484845736,0.8426640926640927
2023-11-09,CIO,premarket,"City Office REIT, Inc. Common Stock",,2023-11-08,2023-11-09,CIO,2023-11-09,4.230000019073486,4.230000019073486,4.429999828338623,4.03000020980835,4.03000020980835,357500.0,0.07088606785054674,0.07088606785054674,0.0831295019721705,0.02025320535667996,-0.00738909689507361,1.2916666666666665
2023-11-09,CLFD,postmarket,"Clearfield, Inc. - Common Stock",,2023-11-09,2023-11-10,CLFD,2023-11-10,24.5,24.5,27.0,23.6200008392334,25.670000076293945,556300.0,0.016597494282109215,0.016597494282109215,0.08914881011918041,0.007249469968573008,0.055944082280087404,0.5639583919032893
2023-11-09,CLMT,premarket,"Calumet Specialty Products Partners, L.P. - Common units representing limited partner interests",,2023-11-08,2023-11-09,CLMT,2023-11-09,14.25,14.25,16.18000030517578,14.140000343322754,15.899999618530273,557200.0,0.09615384615384626,0.09615384615384626,0.21017206010987155,0.11338587052631932,0.19101117334798245,2.023331524688009
2023-11-09,CLNE,postmarket,Clean Energy Fuels Corp. - Common Stock,,2023-11-09,2023-11-10,CLNE,2023-11-10,3.369999885559082,3.369999885559082,3.4600000381469727,3.059999942779541,3.3499999046325684,4503500.0,-0.045325803718830104,-0.045325803718830104,-0.06989247001710142,-0.11815564335741457,-0.0720221601159784,0.8993294251613175
2023-11-09,CMAX,premarket,"CareMax, Inc. - Class A Common Stock",,2023-11-08,2023-11-09,CMAX,2023-11-09,43.95000076293945,43.95000076293945,54.900001525878906,43.79999923706055,54.0,6607.0,-0.14076247405968645,-0.14076247405968645,-0.026595743961314144,-0.13095242240080995,-0.042553217392692355,0.8985632183908046
2023-11-09,CNTY,premarket,"Century Casinos, Inc. - Common Stock",,2023-11-08,2023-11-09,CNTY,2023-11-09,4.559999942779541,4.559999942779541,4.900000095367432,4.489999771118164,4.489999771118164,209000.0,0.0066224573028133005,0.0066224573028133005,0.0447761269903757,0.008988755857864295,-0.04264398372328071,1.3170731707317072
2023-11-09,CODX,postmarket,"Co-Diagnostics, Inc. - Common Stock",,2023-11-09,2023-11-10,CODX,2023-11-10,1.1399999856948853,1.1399999856948853,1.2699999809265137,1.1200000047683716,1.25,139700.0,-0.10236220250711214,-0.10236220250711214,-0.07299271787868722,-0.08196723073504641,0.02459013990675496,0.5135427952329361
2023-11-09,COMM,premarket,"CommScope Holding Company, Inc. - Common Stock",,2023-11-08,2023-11-09,COMM,2023-11-09,1.5700000524520874,1.5700000524520874,1.6799999475479126,1.5700000524520874,1.6200000047683716,4540400.0,0.0,0.0,0.024390220854836775,0.026143844320456466,0.012499987892806708,-0.02102244550335286
2023-11-09,CPRI,postmarket,Capri Holdings Limited Ordinary Shares,,2023-11-09,2023-11-10,CPRI,2023-11-10,47.11000061035156,47.11000061035156,47.900001525878906,46.59000015258789,46.70000076293945,3691100.0,-0.02241124812480988,-0.02241124812480988,-0.01743586613581727,-0.03219774110329221,-0.03711338633114525,0.776018861569552
2023-11-09,CTHR,postmarket,Charles & Colvard Ltd. - Common Stock,,2023-11-09,2023-11-10,CTHR,2023-11-10,0.30000001192092896,0.30000001192092896,0.33000001311302185,0.2800000011920929,0.3100000023841858,865100.0,-0.062499941792337754,-0.062499941792337754,0.0,-0.09677419664956521,-0.06060609070941536,2.639461506100126
2023-11-09,CTLP,premarket,"Cantaloupe, Inc. - Common Stock",,2023-11-08,2023-11-09,CTLP,2023-11-09,6.650000095367432,6.650000095367432,6.880000114440918,6.650000095367432,6.820000171661377,311100.0,-0.020618537153480165,-0.020618537153480165,0.0,-0.011887061438235813,0.004418293074653024,0.3526086956521739
2023-11-09,CURI,postmarket,CuriosityStream Inc.  - Class A Common Stock,,2023-11-09,2023-11-10,CURI,2023-11-10,0.5360000133514404,0.5360000133514404,0.5770000219345093,0.5299999713897705,0.5590000152587891,70700.0,-0.053003484449716476,-0.053003484449716476,-0.06634296263454087,-0.058614654717082826,-0.05093373865841988,-0.28873239436619713
2023-11-09,DBD,premarket,Diebold Nixdorf Incorporated Common stock,,2023-11-08,2023-11-09,DBD,2023-11-09,21.399999618530273,21.399999618530273,21.989999771118164,19.270000457763672,19.5,93700.0,0.0979989671545558,0.0979989671545558,0.12222508505685004,0.007318416264449956,-0.004848140683003099,1.6027777777777779
2023-11-09,DM,premarket,"Desktop Metal, Inc. Class A Common Stock",,2023-11-08,2023-11-09,DM,2023-11-09,0.8259999752044678,0.8259999752044678,0.9879999756813049,0.8040000200271606,0.8299999833106995,3078400.0,-0.08830026635249444,-0.08830026635249444,0.07391299756353065,-0.08636360865486536,-0.07777777189089907,0.6241426611796983
2023-11-09,DNUT,premarket,"Krispy Kreme, Inc. - Common Stock",,2023-11-08,2023-11-09,DNUT,2023-11-09,12.5600004196167,12.5600004196167,12.710000038146973,11.520000457763672,12.5,3850800.0,-0.06547613007749098,-0.06547613007749098,-0.06337506824007233,-0.13578390669931528,-0.07132243948188988,1.9355084616557403
2023-11-09,DOCS,postmarket,"Doximity, Inc. Class A Common Stock",,2023-11-09,2023-11-10,DOCS,2023-11-10,23.829999923706055,23.829999923706055,24.639999389648438,22.641000747680664,24.440000534057617,8461900.0,0.16243902066858795,0.16243902066858795,0.16501181248535102,0.11642011741103575,0.1555556016485624,1.1524432121690027
2023-11-09,DSKE,premarket,"Daseke, Inc. - Common Stock",,2023-11-08,2023-11-09,DSKE,2023-11-09,4.389999866485596,4.389999866485596,4.440000057220459,4.059999942779541,4.25,341200.0,-0.020089319688552987,-0.020089319688552987,-0.02202641089709456,-0.07200001307896209,-0.05555555555555558,0.3769168684422921
2023-11-09,DV,postmarket,"DoubleVerify Holdings, Inc. Common Stock",,2023-11-09,2023-11-10,DV,2023-11-10,30.600000381469727,30.600000381469727,31.239999771118164,28.48200035095215,29.25,3821000.0,0.056265140032773164,0.056265140032773164,0.04635580215423829,-0.01378112262396236,-0.013823326012184167,0.333263547227747
2023-11-09,DXPE,premarket,"DXP Enterprises, Inc. - Common Stock",,2023-11-08,2023-11-09,DXPE,2023-11-09,31.229999542236328,31.229999542236328,33.939998626708984,30.270000457763672,33.939998626708984,73900.0,-0.0652499346043739,-0.0652499346043739,0.002658793401621562,-0.08907610969751623,0.004736526145470821,0.8756345177664975
2023-11-09,EPC,premarket,Edgewell Personal Care Company Common Stock,,2023-11-08,2023-11-09,EPC,2023-11-09,34.47999954223633,34.47999954223633,36.849998474121094,33.779998779296875,36.849998474121094,560600.0,-0.017383887366742456,-0.017383887366742456,0.025034706316597433,-0.03458139014364692,0.02703448654208218,0.4913540835328545
2023-11-09,EPSN,postmarket,Epsilon Energy Ltd. - Common Shares,,2023-11-09,2023-11-10,EPSN,2023-11-10,5.449999809265137,5.449999809265137,5.630000114440918,5.360000133514404,5.5,66200.0,-0.05052264345239421,-0.05052264345239421,-0.020869545314622928,-0.02545452117919922,-0.010791356726084111,0.6265356265356266
2023-11-09,EVBG,postmarket,"Everbridge, Inc. - Common Stock",,2023-11-09,2023-11-10,EVBG,2023-11-10,20.93000030517578,20.93000030517578,21.139999389648438,18.5,19.0,1014300.0,0.03716550984430067,0.03716550984430067,0.016834942698809252,-0.07361038377059248,-0.08301155262326265,0.45690893421430623
2023-11-09,EVLV,postmarket,"Evolv Technologies Holdings, Inc. - Class A Common Stock",,2023-11-09,2023-11-10,EVLV,2023-11-10,3.5999999046325684,3.5999999046325684,4.420000076293945,3.569999933242798,4.079999923706055,2324800.0,-0.07928393206985307,-0.07928393206985307,0.044917271007973936,-0.08695655885533227,-0.028571402621105912,0.6524273224820527
2023-11-09,EXAI,premarket,Exscientia Plc - American Depositary Shares,,2023-11-08,2023-11-09,EXAI,2023-11-09,5.420000076293945,5.420000076293945,5.682000160217285,5.260000228881836,5.630000114440918,314600.0,-0.023423443238423602,-0.023423443238423602,-0.03531404261175619,-0.018656698160751994,-0.04414257350396389,0.12759856630824373
2023-11-09,EYE,premarket,"National Vision Holdings, Inc. - Common Stock",,2023-11-08,2023-11-09,EYE,2023-11-09,17.34000015258789,17.34000015258789,19.170000076293945,17.145000457763672,17.149999618530273,2160400.0,0.029691211132391926,0.029691211132391926,0.10553632685135472,0.020232082500062365,0.0017522650599484102,-0.263667348329925
2023-11-09,FA,premarket,First Advantage Corporation - Common Stock,,2023-11-08,2023-11-09,FA,2023-11-09,13.529999732971191,13.529999732971191,13.989999771118164,13.390000343322754,13.390000343322754,254700.0,0.014242846942279952,0.014242846942279952,0.046372467529243844,0.019801997457401077,0.0014959205635651784,-0.09327162691349233
2023-11-09,FLUX,premarket,"Flux Power Holdings, Inc. - Common Stock",,2023-11-08,2023-11-09,FLUX,2023-11-09,3.484999895095825,3.484999895095825,3.75,3.3499999046325684,3.7100000381469727,68200.0,-0.0292479168757257,-0.0292479168757257,0.02459013990675496,-0.04285717010498047,0.05698007071997724,2.4619289340101522
2023-11-09,FREY,premarket,"FREYR Battery, Inc. Common Stock",,2023-11-08,2023-11-09,FREY,2023-11-09,2.069999933242798,2.069999933242798,2.9200000762939453,2.0399999618530273,2.880000114440918,13854500.0,-0.38208955457572236,-0.38208955457572236,-0.16809114409468762,-0.37993921413177223,-0.17948714465357885,5.231222452100387
2023-11-09,GDOT,postmarket,"Green Dot Corporation Class A Common Stock, $0.001 par value",,2023-11-09,2023-11-10,GDOT,2023-11-10,7.739999771118164,7.739999771118164,9.550000190734863,7.300000190734863,9.550000190734863,2883400.0,-0.34406782660940416,-0.34406782660940416,-0.21334432284529903,-0.375,-0.21334432284529903,7.203129445234708
2023-11-09,GLP,premarket,Global Partners LP Common Units representing Limited Partner Interests,,2023-11-08,2023-11-09,GLP,2023-11-09,31.799999237060547,31.799999237060547,32.40999984741211,30.0,31.40999984741211,195500.0,0.010807379608466006,0.010807379608466006,0.019182409590772886,-0.02723735889856682,-0.0060126750558215925,2.4910714285714284
2023-11-09,GOCO,premarket,"GoHealth, Inc. - Class A Common Stock",,2023-11-08,2023-11-09,GOCO,2023-11-09,12.90999984741211,12.90999984741211,13.359999656677246,12.609999656677246,12.640000343322754,11800.0,-0.008448587287565812,-0.008448587287565812,-0.002240529191656737,-0.015228476677170866,-0.046757154966607706,-0.33333333333333337
2023-11-09,GRNT,postmarket,"Granite Ridge Resources, Inc. Common Stock",,2023-11-09,2023-11-10,GRNT,2023-11-10,5.980000019073486,5.980000019073486,6.099999904632568,5.800000190734863,5.869999885559082,570000.0,0.011844360993009007,0.011844360993009007,-0.008130112188539096,-0.011924990832866356,-0.04241439217420784,0.0969976905311778
2023-11-09,GSL,premarket,Global Ship Lease Inc New Class A Common Shares,,2023-11-08,2023-11-09,GSL,2023-11-09,17.329999923706055,17.329999923706055,17.450000762939453,17.020000457763672,17.020000457763672,893300.0,0.023626675210867365,0.023626675210867365,0.017492778488754857,0.013095311350836525,-0.005841143491100653,-0.19537020356692492
2023-11-09,HBI,premarket,Hanesbrands Inc. Common Stock,,2023-11-08,2023-11-09,HBI,2023-11-09,4.0,4.0,4.559999942779541,3.9200000762939453,4.260000228881836,14915000.0,-0.05213265429609393,-0.05213265429609393,0.03872439213307732,-0.06443913537930235,-0.0273972334300725,0.7189913099601226
2023-11-09,HIMX,premarket,"Himax Technologies, Inc. - American depositary shares, each of which represents two ordinary shares.",,2023-11-08,2023-11-09,HIMX,2023-11-09,5.579999923706055,5.579999923706055,6.039999961853027,5.570000171661377,5.599999904632568,1261100.0,0.01086955488892416,0.01086955488892416,0.07092200440364205,0.018281606088731195,0.0,0.4968545994065281
2023-11-09,HOLX,postmarket,"Hologic, Inc. - Common Stock",,2023-11-09,2023-11-10,HOLX,2023-11-10,72.12999725341797,72.12999725341797,72.44999694824219,69.86000061035156,69.88999938964844,4605000.0,0.07336310311104466,0.07336310311104466,0.05720120004043472,0.04377708489191812,0.0228303456284229,0.6347758173879088
2023-11-09,HYPR,premarket,"Hyperfine, Inc.  - Class A Common Stock",,2023-11-08,2023-11-09,HYPR,2023-11-09,1.309999942779541,1.309999942779541,1.440000057220459,1.2400000095367432,1.2400000095367432,113700.0,0.03968250213867153,0.03968250213867153,0.08270677500430446,0.0333333002196432,-0.05343506587815028,0.23452768729641704
2023-11-09,IHRT,premarket,"iHeartMedia, Inc. - Class A Common Stock",,2023-11-08,2023-11-09,IHRT,2023-11-09,2.184999942779541,2.184999942779541,2.619999885559082,2.184999942779541,2.4700000286102295,657400.0,-0.15961537579812912,-0.15961537579812912,0.0076923006385032355,-0.1081633060189986,0.0,-0.23982423681776133
2023-11-09,ILMN,premarket,"Illumina, Inc. - Common Stock",,2023-11-08,2023-11-09,ILMN,2023-11-09,106.9800033569336,106.9800033569336,111.62000274658203,106.5199966430664,111.44999694824219,2392100.0,-0.033604279077332544,-0.033604279077332544,-0.024812129657581727,-0.035319702866792424,-0.01875334432535747,0.19116621850413296
2023-11-09,INDI,postmarket,"indie Semiconductor, Inc. - Class A Common Stock",,2023-11-09,2023-11-10,INDI,2023-11-10,5.639999866485596,5.639999866485596,6.099999904632568,5.420000076293945,5.760000228881836,8606800.0,0.14170036460667546,0.14170036460667546,0.15969574889720084,0.11408023253580146,0.10556625464641645,1.219734873884562
2023-11-09,INO,postmarket,"Inovio Pharmaceuticals, Inc. - Common Stock",,2023-11-09,2023-11-10,INO,2023-11-10,4.199999809265137,4.199999809265137,4.440000057220459,3.8399999141693115,4.440000057220459,331975.0,-0.027777860562003376,-0.027777860562003376,0.0,-0.08571426462964848,0.0,0.4826931665922287
2023-11-09,IRWD,premarket,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock",,2023-11-08,2023-11-09,IRWD,2023-11-09,9.520000457763672,9.520000457763672,9.90999984741211,8.890000343322754,9.5,3442100.0,0.031419385689057,0.031419385689057,0.045358684170816455,-0.01876380446140613,0.01387407855162004,0.6026166309712264
2023-11-09,ITI,premarket,"Iteris, Inc. - Common Stock",,2023-11-08,2023-11-09,ITI,2023-11-09,4.28000020980835,4.28000020980835,4.369999885559082,4.199999809265137,4.199999809265137,51200.0,-0.018348605792718242,-0.018348605792718242,-0.04376373710935477,-0.023255901635817477,-0.07284776716537378,0.13777777777777778
2023-11-09,KELYA,premarket,"Kelly Services, Inc. - Class A Common Stock",,2023-11-08,2023-11-09,KELYA,2023-11-09,19.469999313354492,19.469999313354492,19.760000228881836,18.360000610351562,19.0,189800.0,0.046211642923029705,0.046211642923029705,0.060654917821731935,-0.002173859185215843,0.0259179012079942,1.1519274376417235
2023-11-09,KOPN,premarket,Kopin Corporation - Common Stock,,2023-11-08,2023-11-09,KOPN,2023-11-09,1.2200000286102295,1.2200000286102295,1.2999999523162842,1.190000057220459,1.2999999523162842,458300.0,-0.0393700417852032,-0.0393700417852032,0.007751930820906638,-0.04799995422363279,0.03174600171093722,0.38668683812405447
2023-11-09,LAW,postmarket,"CS Disco, Inc. Common Stock",,2023-11-09,2023-11-10,LAW,2023-11-10,5.929999828338623,5.929999828338623,6.050000190734863,5.139999866485596,5.300000190734863,394400.0,0.015410902979317687,0.015410902979317687,-0.021035540649635864,-0.11835335613209319,-0.1423947673215925,2.0692607003891053
2023-11-09,LEGH,postmarket,Legacy Housing Corporation - Common Stock,,2023-11-09,2023-11-10,LEGH,2023-11-10,22.25,22.25,22.860000610351562,18.0,19.100000381469727,131900.0,0.20596200975197854,0.20596200975197854,0.2296934062783884,-0.007444181261538341,0.028540694418709656,5.869791666666667
2023-11-09,LFLY,postmarket,"Leafly Holdings, Inc. - Common Stock",,2023-11-09,2023-11-10,LFLY,2023-11-10,6.53000020980835,6.53000020980835,7.0,6.21999979019165,6.5,17100.0,0.026729571183201628,0.026729571183201628,0.04477614914555761,-0.02201263213580984,-0.029850718650553665,2.6382978723404253
2023-11-09,LI,premarket,Li Auto Inc. - American Depositary Shares,,2023-11-08,2023-11-09,LI,2023-11-09,37.650001525878906,37.650001525878906,39.880001068115234,37.35499954223633,39.81999969482422,10656000.0,-0.04344509801717156,-0.04344509801717156,0.010515669933429006,-0.024673621766284515,0.03321221455345569,0.6812874723887661
2023-11-09,LILA,postmarket,Liberty Latin America Ltd. - Class A Common Stock,,2023-11-09,2023-11-10,LILA,2023-11-10,7.190000057220459,7.190000057220459,7.355000019073486,6.510000228881836,6.510000228881836,1028900.0,0.12519565061819815,0.12519565061819815,0.10768074803687067,0.023584920160142353,-0.01957825906893662,2.0740962055572156
2023-11-09,LIQT,premarket,"LiqTech International, Inc. - Common Stock",,2023-11-08,2023-11-09,LIQT,2023-11-09,3.940000057220459,3.940000057220459,3.950000047683716,3.940000057220459,3.940000057220459,12000.0,0.0,0.0,-0.0075376812175881325,0.031413645569305926,0.031413645569305926,0.33333333333333326
2023-11-09,LNSR,premarket,"LENSAR, Inc. - Common Stock",,2023-11-08,2023-11-09,LNSR,2023-11-09,2.259999990463257,2.259999990463257,2.259999990463257,1.9199999570846558,1.9199999570846558,23700.0,0.1243781100428667,0.1243781100428667,0.01345290185344239,0.06666667108182556,-0.06341463329535302,-0.5389105058365758
2023-11-09,LNZA,premarket,"LanzaTech Global, Inc. - Common Stock",,2023-11-08,2023-11-09,LNZA,2023-11-09,3.9100000858306885,3.9100000858306885,4.160999774932861,3.700000047683716,4.0,245500.0,0.02356024978028981,0.02356024978028981,0.06147951376234739,-0.005376338917391199,0.0443864437807735,-0.09309198374584415
2023-11-09,MODN,postmarket,"Model N, Inc. Common Stock",,2023-11-09,2023-11-10,MODN,2023-11-10,21.43000030517578,21.43000030517578,24.520000457763672,20.899999618530273,23.979999542236328,1230200.0,-0.15496846256271835,-0.15496846256271835,-0.050348538049020175,-0.16466829591743548,-0.059607861088771474,1.6547259387138542
2023-11-09,MPAA,premarket,"Motorcar Parts of America, Inc. - Common Stock",,2023-11-08,2023-11-09,MPAA,2023-11-09,8.050000190734863,8.050000190734863,8.609999656677246,7.869999885559082,8.220000267028809,146700.0,-0.013480350335071556,-0.013480350335071556,0.043636322021484375,-0.01870331217492427,-0.003636331269235349,0.13281853281853273
2023-11-09,MTD,postmarket,"Mettler-Toledo International, Inc. Common Stock",,2023-11-09,2023-11-10,MTD,2023-11-10,1044.1099853515625,1044.1099853515625,1047.2900390625,953.280029296875,1004.510009765625,310800.0,0.019091245513882082,0.019091245513882082,-0.002799331061695498,-0.06329957957890964,-0.03961023955632015,0.9400749063670413
2023-11-09,MTSI,premarket,"MACOM Technology Solutions Holdings, Inc. - Common Stock",,2023-11-08,2023-11-09,MTSI,2023-11-09,72.41000366210938,72.41000366210938,77.63999938964844,72.1500015258789,73.81999969482422,601800.0,-0.008218031181557173,-0.008218031181557173,0.04425018134563241,-0.0033153455697342293,0.00027095721191749966,0.48555912120464084
2023-11-09,MVST,postmarket,"Microvast Holdings, Inc. - Common Stock",,2023-11-09,2023-11-10,MVST,2023-11-10,1.3899999856948853,1.3899999856948853,1.5,1.2999999523162842,1.2999999523162842,4677800.0,0.11646584768767965,0.11646584768767965,0.06382981241783758,0.06995877909675463,-0.05109492861930498,0.6435246995994659
2023-11-09,NGL,premarket,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,,2023-11-08,2023-11-09,NGL,2023-11-09,4.159999847412109,4.159999847412109,4.199999809265137,4.110000133514404,4.130000114440918,324500.0,0.002409578750574015,0.002409578750574015,0.0023865756343954825,0.019851096660329803,0.0097799414084907,-0.4102144674663759
2023-11-09,NOMD,premarket,Nomad Foods Limited Ordinary Shares,,2023-11-08,2023-11-09,NOMD,2023-11-09,16.25,16.25,16.280000686645508,14.539999961853027,14.539999961853027,2411000.0,0.14115170373517527,0.14115170373517527,0.125086412316173,0.02394367303906919,0.008321767331774144,1.4664961636828644
2023-11-09,NVMI,premarket,Nova Ltd. - Ordinary Shares,,2023-11-08,2023-11-09,NVMI,2023-11-09,106.5999984741211,106.5999984741211,108.37999725341797,102.2300033569336,104.87999725341797,276300.0,0.04931590035269906,0.04931590035269906,0.0641138819550997,0.02056509160071962,0.043789746710640065,0.7531725888324874
2023-11-09,NVVE,postmarket,Nuvve Holding Corp. - Common Stock,,2023-11-09,2023-11-10,NVVE,2023-11-10,6.519999980926514,6.519999980926514,7.199999809265137,6.079999923706055,7.199999809265137,54155.0,-0.11891893285134114,-0.11891893285134114,-0.1346153757981291,-0.16939893700492725,-0.1346153757981291,-0.5341024449835682
2023-11-09,NWS,premarket,News Corporation - Class B Common Stock,,2023-11-08,2023-11-09,NWS,2023-11-09,22.1200008392334,22.1200008392334,22.459999084472656,21.959999084472656,22.389999389648438,1337700.0,-0.008071677308760017,-0.008071677308760017,-0.004873753293704652,-0.012589959061471312,0.0022381037027323636,-0.23503173786241205
2023-11-09,NYC,premarket,American Strategic Investment Co. Class A Common Stock,,2023-11-08,2023-11-09,NYC,2023-11-09,8.199999809265137,8.199999809265137,8.574000358581543,7.539999961853027,8.574000358581543,14600.0,-0.010856472014720397,-0.010856472014720397,-0.06295074141667023,-0.020779201477328257,0.08531648798451852,-0.4552238805970149
2023-11-09,OMER,postmarket,Omeros Corporation - Common Stock,,2023-11-09,2023-11-10,OMER,2023-11-10,1.25,1.25,1.3200000524520874,1.1299999952316284,1.2000000476837158,426200.0,-0.007936500427734305,-0.007936500427734305,-0.029411736347271344,-0.08870968827347836,-0.11764703304297397,0.593866866118175
2023-11-09,ONL,postmarket,Orion Office REIT Inc. Common Stock,,2023-11-09,2023-11-10,ONL,2023-11-10,5.0,5.0,5.28000020980835,4.949999809265137,5.039999961853027,699700.0,-0.003984059960658093,-0.003984059960658093,0.03125006402842834,-0.006024138492660258,-0.013698663372291198,0.20637931034482748
2023-11-09,ONTO,postmarket,Onto Innovation Inc. Common Stock,,2023-11-09,2023-11-10,ONTO,2023-11-10,135.5500030517578,135.5500030517578,136.89999389648438,118.9000015258789,120.0,1025500.0,0.10140573159892874,0.10140573159892874,0.08276977529928642,-0.030416666485207022,-0.0355248210415785,0.6902917422119663
2023-11-09,ORGN,postmarket,"Origin Materials, Inc. - Class A Common Stock",,2023-11-09,2023-11-10,ORGN,2023-11-10,0.8830000162124634,0.8830000162124634,1.090000033378601,0.7200000286102295,1.090000033378601,5083100.0,-0.18240742488407724,-0.18240742488407724,-0.035398196479485944,-0.3009708265926072,-0.035398196479485944,2.602225214371767
2023-11-09,OUST,postmarket,"Ouster, Inc. Common Stock",,2023-11-09,2023-11-10,OUST,2023-11-10,4.929999828338623,4.929999828338623,5.190000057220459,4.559999942779541,4.610000133514404,2188000.0,0.19660193332010834,0.19660193332010834,0.2041763633698337,0.11764706569834438,0.06960561362360296,1.799744081893794
2023-11-09,PFIE,premarket,"Profire Energy, Inc. - Common Stock",,2023-11-08,2023-11-09,PFIE,2023-11-09,1.8300000429153442,1.8300000429153442,2.0999999046325684,1.809999942779541,1.8799999952316284,1223700.0,0.03389834047197171,0.03389834047197171,0.14130427529208056,0.03428568158830925,0.021739109308372973,1.1793410507569013
2023-11-09,PHUN,premarket,"Phunware, Inc. - Common Stock",,2023-11-08,2023-11-09,PHUN,2023-11-09,8.350000381469727,8.350000381469727,8.800000190734863,8.25,8.699999809265137,55368.0,-0.05113634085359697,-0.05113634085359697,-0.04347822030685711,-0.05172411714146308,-0.038674074485440024,0.6662052362323201
2023-11-09,PKST,postmarket,Peakstone Realty Trust Common Shares,,2023-11-09,2023-11-10,PKST,2023-11-10,14.100000381469727,14.100000381469727,14.109999656677246,12.520000457763672,12.920000076293945,377400.0,0.02099927248670408,0.02099927248670408,0.010021430706687706,-0.06006000415836377,-0.07516107162954133,0.9089529590288317
2023-11-09,POWW,postmarket,"AMMO, Inc. - Common Stock",,2023-11-09,2023-11-10,POWW,2023-11-10,2.180000066757202,2.180000066757202,2.5199999809265137,2.109999895095825,2.490000009536743,2414900.0,-0.13147407368919883,-0.13147407368919883,-0.0597015230765604,-0.14919359723065284,-0.07089554197301151,0.4798994974874371
2023-11-09,PRPL,premarket,"Purple Innovation, Inc. - Common Stock",,2023-11-08,2023-11-09,PRPL,2023-11-09,0.8190000057220459,0.8190000057220459,0.9629999995231628,0.7960000038146973,0.9200000166893005,2015400.0,-0.10687021858784829,-0.10687021858784829,-0.06504851818219481,-0.11061450192359845,-0.012875498877136682,0.8624896035486553
2023-11-09,PWFL,premarket,"PowerFleet, Inc. - Common Stock",,2023-11-08,2023-11-09,PWFL,2023-11-09,2.0799999237060547,2.0799999237060547,2.130000114440918,1.909999966621399,1.9600000381469727,326000.0,0.04522608730552857,0.04522608730552857,0.05970155450100467,0.026881694586956106,0.0208333760189523,0.5355628827131418
2023-11-09,QSI,premarket,Quantum-Si Incorporated - Class A Common Stock,,2023-11-08,2023-11-09,QSI,2023-11-09,1.3300000429153442,1.3300000429153442,1.409999966621399,1.2599999904632568,1.2799999713897705,1181900.0,0.07258067152130465,0.07258067152130465,0.05223875485010554,0.041322273338813664,-0.04477616454795885,0.6611384399156712
2023-11-09,RBA,postmarket,"RB Global, Inc. Common Stock",,2023-11-09,2023-11-10,RBA,2023-11-10,60.13999938964844,60.13999938964844,65.51000213623047,59.90999984741211,65.30000305175781,5549100.0,-0.10332488946933105,-0.10332488946933105,-0.028041533336208513,-0.09774098688743804,-0.02084269513814596,1.4250939603181538
2023-11-09,RBC,premarket,RBC Bearings Incorporated Common Stock,,2023-11-08,2023-11-09,RBC,2023-11-09,221.64999389648438,221.64999389648438,221.9199981689453,216.7899932861328,219.0,160000.0,0.013257114955357086,0.013257114955357086,0.008039992375803662,-0.00036889303663911743,0.004955955580622673,-0.15254237288135597
2023-11-09,REAX,premarket,"The Real Brokerage, Inc. - Common Shares",,2023-11-08,2023-11-09,REAX,2023-11-09,1.399999976158142,1.399999976158142,1.5160000324249268,1.3799999952316284,1.4600000381469727,297400.0,-0.07894737254879813,-0.07894737254879813,-0.015584370144543613,0.0,-0.026666641235351562,0.445092322643343
