Earnings Date,EPS Estimate,Reported EPS,Surprise(%),Symbol
2025-02-06 08:00:00-05:00,,,,ABG
2024-10-22 08:00:00-04:00,,,,ABG
2024-07-23 08:00:00-04:00,,,,ABG
2024-04-23 08:00:00-04:00,7.82,,,ABG
2024-02-08 07:00:00-05:00,7.67,7.12,-0.0714,ABG
2023-10-24 06:00:00-04:00,8.44,8.12,-0.0381,ABG
2023-07-25 07:00:00-04:00,8.24,8.95,0.0861,ABG
2023-04-25 07:00:00-04:00,7.99,8.37,0.047,ABG
2023-02-02 06:00:00-05:00,8.21,9.12,0.11050000000000001,ABG
2022-10-27 07:00:00-04:00,9.22,9.23,0.001,ABG
2022-07-28 07:00:00-04:00,8.82,10.04,0.1381,ABG
2022-04-28 06:00:00-04:00,8.94,9.27,0.0365,ABG
2025-02-06 09:00:00-05:00,,,,ALL
2025-02-05 16:00:00-05:00,,,,ALL
2024-10-31 09:00:00-04:00,,,,ALL
2024-10-30 16:00:00-04:00,,,,ALL
2024-08-01 09:00:00-04:00,,,,ALL
2024-07-31 16:00:00-04:00,,,,ALL
2024-05-02 09:00:00-04:00,3.53,,,ALL
2024-05-01 16:00:00-04:00,3.53,,,ALL
2024-02-08 09:00:00-05:00,3.99,5.82,0.4586,ALL
2024-02-07 16:00:00-05:00,3.99,5.82,0.4572,ALL
2023-11-01 16:00:00-04:00,0.46,0.81,0.7476,ALL
2023-08-01 16:00:00-04:00,-4.18,-4.42,-0.0576,ALL
2025-02-04 08:00:00-05:00,,,,AME
2024-10-29 08:00:00-04:00,,,,AME
2024-07-30 08:00:00-04:00,,,,AME
2024-04-30 08:00:00-04:00,1.59,,,AME
2024-02-06 06:00:00-05:00,1.63,1.68,0.030699999999999998,AME
2023-10-31 06:00:00-04:00,1.58,1.64,0.0404,AME
2023-08-01 06:00:00-04:00,1.51,1.57,0.0392,AME
2023-05-02 06:00:00-04:00,1.41,1.49,0.05480000000000001,AME
2023-02-02 06:00:00-05:00,1.47,1.52,0.0336,AME
2022-11-01 06:00:00-04:00,1.37,1.45,0.057699999999999994,AME
2022-08-02 06:00:00-04:00,1.29,1.38,0.0699,AME
2022-05-03 06:00:00-04:00,1.27,1.33,0.0437,AME
2025-01-30 05:00:00-05:00,,,,AMZN
2024-10-24 06:00:00-04:00,,,,AMZN
2024-08-01 06:00:00-04:00,,,,AMZN
2024-04-25 16:00:00-04:00,0.83,,,AMZN
2024-02-01 16:00:00-05:00,0.8,1.0,0.24550000000000002,AMZN
2023-10-26 16:00:00-04:00,0.58,0.94,0.6085,AMZN
2023-08-03 16:00:00-04:00,0.35,0.65,0.8573000000000001,AMZN
2023-04-27 16:00:00-04:00,0.21,0.31,0.4636,AMZN
2023-02-02 16:00:00-05:00,0.18,0.25,0.42560000000000003,AMZN
2022-10-27 16:00:00-04:00,0.22,0.17,-0.2108,AMZN
2022-07-28 16:00:00-04:00,0.14,0.18,0.249,AMZN
2022-04-28 16:00:00-04:00,0.42,0.37,-0.11699999999999999,AMZN
2024-01-31 06:00:00-05:00,1.33,1.4,0.0509,APTV
2023-11-02 06:00:00-04:00,1.23,1.3,0.057999999999999996,APTV
2023-08-03 06:00:00-04:00,1.01,1.25,0.2316,APTV
2023-05-04 06:00:00-04:00,0.9,0.91,0.010700000000000001,APTV
2023-02-02 06:00:00-05:00,1.22,1.27,0.0438,APTV
2022-11-03 06:00:00-04:00,0.99,1.28,0.28750000000000003,APTV
2022-08-04 06:00:00-04:00,0.58,0.22,-0.6202000000000001,APTV
2022-05-05 07:00:00-04:00,0.61,0.63,0.033100000000000004,APTV
2022-02-03 06:00:00-05:00,0.55,0.56,0.0113,APTV
2021-11-04 06:00:00-04:00,0.37,0.38,0.0213,APTV
2021-08-05 06:00:00-04:00,0.67,0.6,-0.1057,APTV
2021-05-06 06:00:00-04:00,0.78,1.06,0.3507,APTV
2025-02-06 08:00:00-05:00,,,,ARW
2024-10-31 08:00:00-04:00,,,,ARW
2024-08-01 08:00:00-04:00,,,,ARW
2024-05-02 08:00:00-04:00,2.36,,,ARW
2024-02-08 08:00:00-05:00,3.72,3.98,0.071,ARW
2023-11-02 08:00:00-04:00,3.51,4.14,0.17850000000000002,ARW
2023-08-03 08:00:00-04:00,4.34,4.37,0.0062,ARW
2023-05-04 08:00:00-04:00,4.5,4.6,0.023,ARW
2023-02-02 08:00:00-05:00,5.68,5.69,0.0021,ARW
2022-11-03 08:00:00-04:00,5.39,5.45,0.0117,ARW
2022-08-04 08:00:00-04:00,5.63,5.78,0.0262,ARW
2022-05-05 08:00:00-04:00,4.56,5.43,0.1898,ARW
2025-01-28 05:00:00-05:00,,,,ATGE
2024-10-24 06:00:00-04:00,,,,ATGE
2024-08-08 06:00:00-04:00,,,,ATGE
2024-04-30 06:00:00-04:00,1.16,,,ATGE
2024-01-30 17:00:00-05:00,0.98,1.23,0.2509,ATGE
2023-10-26 16:00:00-04:00,0.8,0.93,0.1625,ATGE
2023-08-10 16:00:00-04:00,0.97,1.03,0.0582,ATGE
2023-05-02 16:00:00-04:00,0.91,1.13,0.2372,ATGE
2023-02-02 16:00:00-05:00,0.88,1.17,0.3245,ATGE
2022-11-03 16:00:00-04:00,0.75,0.88,0.1681,ATGE
2022-08-11 16:00:00-04:00,1.25,1.31,0.0452,ATGE
2022-05-05 16:00:00-04:00,0.82,0.87,0.0567,ATGE
2025-01-29 06:00:00-05:00,,,,AVY
2024-10-23 08:00:00-04:00,,,,AVY
2024-07-23 06:00:00-04:00,,,,AVY
2024-04-24 06:00:00-04:00,2.15,,,AVY
2024-01-31 06:00:00-05:00,2.17,2.61,0.2048,AVY
2023-10-25 06:00:00-04:00,2.1,2.1,0.0003,AVY
2023-07-25 06:00:00-04:00,1.99,1.92,-0.0338,AVY
2023-04-26 06:00:00-04:00,1.66,1.7,0.023700000000000002,AVY
2023-02-02 06:00:00-05:00,2.02,1.65,-0.18489999999999998,AVY
2022-10-26 06:00:00-04:00,2.46,2.46,-0.0013000000000000002,AVY
2022-07-27 06:00:00-04:00,2.36,2.64,0.11630000000000001,AVY
2022-04-26 06:00:00-04:00,2.17,2.4,0.106,AVY
2025-02-06 08:00:00-05:00,,,,BCE
2025-02-06 08:00:00-05:00,,,,BCE
2024-11-07 08:00:00-05:00,,,,BCE
2024-11-07 08:00:00-05:00,,,,BCE
2024-08-01 08:00:00-04:00,,,,BCE
2024-08-01 08:00:00-04:00,,,,BCE
2024-05-02 08:00:00-04:00,0.55,,,BCE
2024-05-02 08:00:00-04:00,0.55,,,BCE
2024-02-08 07:00:00-05:00,0.73,0.76,0.0354,BCE
2023-11-02 07:00:00-04:00,0.81,0.81,-0.0033000000000000004,BCE
2023-08-03 07:00:00-04:00,0.8,0.79,-0.0092,BCE
2023-05-04 07:00:00-04:00,0.77,0.85,0.0993,BCE
2025-02-06 16:00:00-05:00,,,,BILL
2024-10-31 06:00:00-04:00,,,,BILL
2024-08-15 06:00:00-04:00,,,,BILL
2024-05-02 06:00:00-04:00,0.53,,,BILL
2024-02-08 16:00:00-05:00,0.4,0.63,0.5702,BILL
2023-11-02 16:00:00-04:00,0.5,0.54,0.0821,BILL
2023-08-17 16:00:00-04:00,0.41,0.59,0.43810000000000004,BILL
2023-05-04 16:00:00-04:00,0.24,0.5,1.0906,BILL
2023-02-02 16:00:00-05:00,0.13,0.42,2.1292,BILL
2022-11-03 16:00:00-04:00,0.06,0.14,1.4059000000000001,BILL
2022-08-18 16:00:00-04:00,-0.14,-0.03,0.7784000000000001,BILL
2022-05-05 16:00:00-04:00,-0.16,-0.08,0.49,BILL
2025-01-31 08:00:00-05:00,,,,BMY
2024-10-31 08:00:00-04:00,,,,BMY
2024-10-31 08:00:00-04:00,,,,BMY
2024-07-26 08:00:00-04:00,,,,BMY
2024-07-26 08:00:00-04:00,,,,BMY
2024-04-25 08:00:00-04:00,1.58,,,BMY
2024-04-25 08:00:00-04:00,1.58,,,BMY
2024-02-02 06:00:00-05:00,1.53,1.7,0.11130000000000001,BMY
2023-10-26 06:00:00-04:00,1.76,2.0,0.13640000000000002,BMY
2023-07-27 07:00:00-04:00,1.98,1.75,-0.1143,BMY
2023-04-27 06:00:00-04:00,1.97,2.05,0.0392,BMY
2023-02-02 06:00:00-05:00,1.72,1.82,0.056900000000000006,BMY
2025-01-30 08:00:00-05:00,,,,BR
2024-10-31 08:00:00-04:00,,,,BR
2024-08-06 08:00:00-04:00,,,,BR
2024-04-30 08:00:00-04:00,2.24,,,BR
2024-02-01 07:00:00-05:00,0.89,0.92,0.0304,BR
2023-11-02 07:00:00-04:00,0.97,1.09,0.12869999999999998,BR
2023-08-08 07:00:00-04:00,3.11,3.21,0.033100000000000004,BR
2023-05-02 08:00:00-04:00,2.02,2.05,0.012700000000000001,BR
2023-02-02 07:00:00-05:00,0.9,0.91,0.0092,BR
2022-11-02 08:00:00-04:00,0.88,0.84,-0.041100000000000005,BR
2022-08-12 07:00:00-04:00,2.62,2.65,0.0099,BR
2022-05-03 07:00:00-04:00,1.78,1.93,0.0825,BR
2025-01-30 08:00:00-05:00,,,,BSIG
2024-10-31 08:00:00-04:00,,,,BSIG
2024-08-01 08:00:00-04:00,,,,BSIG
2024-05-02 08:00:00-04:00,0.37,,,BSIG
2024-02-01 07:00:00-05:00,0.58,0.77,0.32,BSIG
2023-11-02 07:00:00-04:00,0.3,0.45,0.5168,BSIG
2023-08-03 07:00:00-04:00,0.28,0.28,,BSIG
2023-05-04 07:00:00-04:00,0.27,0.28,0.037000000000000005,BSIG
2023-02-02 07:00:00-05:00,0.37,0.67,0.8108,BSIG
2022-11-03 07:00:00-04:00,0.3,0.3,0.0169,BSIG
2022-07-28 07:00:00-04:00,0.38,0.41,0.0696,BSIG
2022-05-05 07:00:00-04:00,0.45,0.52,0.1642,BSIG
2025-02-06 05:00:00-05:00,,,,BYD
2024-10-22 06:00:00-04:00,,,,BYD
2024-07-25 16:00:00-04:00,,,,BYD
2024-04-23 06:00:00-04:00,1.49,,,BYD
2024-02-08 16:00:00-05:00,1.47,1.66,0.1294,BYD
2023-10-24 16:00:00-04:00,1.47,1.36,-0.0758,BYD
2023-07-27 16:00:00-04:00,1.65,1.58,-0.042800000000000005,BYD
2023-04-25 16:00:00-04:00,1.49,1.71,0.1458,BYD
2023-02-02 16:00:00-05:00,1.46,1.72,0.1818,BYD
2022-10-25 16:00:00-04:00,1.32,1.48,0.12400000000000001,BYD
2022-07-26 16:00:00-04:00,1.38,1.48,0.0731,BYD
2022-04-26 16:00:00-04:00,1.23,1.4,0.14150000000000001,BYD
2025-01-30 05:00:00-05:00,,,,BZH
2024-11-14 05:00:00-05:00,,,,BZH
2024-07-25 06:00:00-04:00,,,,BZH
2024-04-25 06:00:00-04:00,0.91,,,BZH
2024-02-01 16:00:00-05:00,0.71,0.7,-0.0099,BZH
2023-11-16 16:00:00-05:00,1.39,1.8,0.295,BZH
2023-07-27 16:00:00-04:00,0.88,1.42,0.6088,BZH
2023-04-27 16:00:00-04:00,0.82,1.13,0.37920000000000004,BZH
2023-02-02 16:00:00-05:00,0.74,0.83,0.11660000000000001,BZH
2022-11-10 16:00:00-05:00,2.06,2.82,0.3689,BZH
2022-07-28 16:00:00-04:00,1.42,1.76,0.24239999999999998,BZH
2022-04-28 16:00:00-04:00,1.04,1.45,0.3987,BZH
2025-01-30 05:00:00-05:00,,,,CLFD
2024-11-07 05:00:00-05:00,,,,CLFD
2024-08-01 06:00:00-04:00,,,,CLFD
2024-05-02 06:00:00-04:00,-0.52,,,CLFD
2024-02-01 16:00:00-05:00,-0.42,-0.35,0.1587,CLFD
2023-11-09 16:00:00-05:00,0.1,0.17,0.7347,CLFD
2023-08-03 16:00:00-04:00,0.09,0.33,2.5869999999999997,CLFD
2023-05-04 16:00:00-04:00,0.65,0.67,0.0308,CLFD
2023-02-02 16:00:00-05:00,0.96,1.0,0.0391,CLFD
2022-11-17 16:00:00-05:00,0.86,1.22,0.41450000000000004,CLFD
2022-07-28 16:00:00-04:00,0.66,0.92,0.3996,CLFD
2022-04-28 16:00:00-04:00,0.5,0.66,0.3113,CLFD
2025-01-29 05:00:00-05:00,,,,CNMD
2024-10-23 06:00:00-04:00,,,,CNMD
2024-07-24 06:00:00-04:00,,,,CNMD
2024-04-24 06:00:00-04:00,0.74,,,CNMD
2024-01-31 16:00:00-05:00,1.11,1.06,-0.045,CNMD
2024-01-31 16:00:00-05:00,1.11,1.06,-0.045,CNMD
2024-01-08 02:00:00-05:00,1.11,1.06,-0.045,CNMD
2023-10-25 16:00:00-04:00,0.83,0.9,0.0843,CNMD
2023-07-26 16:00:00-04:00,0.79,0.83,0.0449,CNMD
2023-04-26 16:00:00-04:00,0.6,0.66,0.1034,CNMD
2023-02-02 16:00:00-05:00,0.9,0.42,-0.5354,CNMD
2022-10-26 16:00:00-04:00,0.75,0.77,0.0239,CNMD
2025-01-30 16:00:00-05:00,,,,COLM
2024-10-24 06:00:00-04:00,,,,COLM
2024-07-30 06:00:00-04:00,,,,COLM
2024-04-25 06:00:00-04:00,0.35,,,COLM
2024-02-01 16:00:00-05:00,1.95,1.55,-0.20690000000000003,COLM
2023-10-26 16:00:00-04:00,1.65,1.7,0.0304,COLM
2023-08-01 16:00:00-04:00,0.03,0.14,4.4096,COLM
2023-04-27 16:00:00-04:00,0.86,0.74,-0.1418,COLM
2023-02-02 16:00:00-05:00,2.28,2.02,-0.11380000000000001,COLM
2022-10-27 16:00:00-04:00,1.68,1.8,0.0746,COLM
2022-07-27 16:00:00-04:00,0.03,0.11,2.3846000000000003,COLM
2022-04-28 16:00:00-04:00,0.86,1.03,0.2016,COLM
2025-02-06 08:00:00-05:00,,,,COP
2024-10-31 08:00:00-04:00,,,,COP
2024-08-01 08:00:00-04:00,,,,COP
2024-05-02 08:00:00-04:00,1.97,,,COP
2024-02-08 07:00:00-05:00,2.09,2.4,0.1501,COP
2023-11-02 07:00:00-04:00,2.08,2.16,0.0362,COP
2023-08-03 07:00:00-04:00,1.95,1.84,-0.0552,COP
2023-05-04 07:00:00-04:00,2.05,2.38,0.1605,COP
2023-02-02 07:00:00-05:00,2.81,2.71,-0.0358,COP
2022-11-03 07:00:00-04:00,3.46,3.6,0.0403,COP
2022-08-04 07:00:00-04:00,3.8,3.91,0.0278,COP
2022-05-05 07:00:00-04:00,3.03,3.27,0.0795,COP
2025-01-30 05:00:00-05:00,,,,CPT
2024-10-24 06:00:00-04:00,,,,CPT
2024-08-01 06:00:00-04:00,,,,CPT
2024-04-25 06:00:00-04:00,0.42,,,CPT
2024-02-02 11:00:00-05:00,0.39,2.03,4.2051,CPT
2024-02-01 16:00:00-05:00,0.39,2.03,4.1904,CPT
2023-10-26 16:00:00-04:00,0.42,0.44,0.044500000000000005,CPT
2023-08-03 16:00:00-04:00,0.35,0.86,1.4432,CPT
2023-04-27 16:00:00-04:00,0.32,0.39,0.2046,CPT
2023-02-02 16:00:00-05:00,0.33,0.42,0.2727,CPT
2022-10-27 16:00:00-04:00,0.35,0.27,-0.2286,CPT
2022-07-28 16:00:00-04:00,0.55,4.54,7.2545,CPT
2025-02-04 16:00:00-05:00,,,,CRUS
2024-10-31 16:00:00-04:00,,,,CRUS
2024-08-01 06:00:00-04:00,,,,CRUS
2024-05-02 16:00:00-04:00,0.64,,,CRUS
2024-02-06 16:00:00-05:00,2.01,2.89,0.4363,CRUS
2023-11-02 16:00:00-04:00,1.54,1.8,0.166,CRUS
2023-08-03 16:00:00-04:00,0.41,0.67,0.6395000000000001,CRUS
2023-05-04 16:00:00-04:00,0.84,0.92,0.09720000000000001,CRUS
2023-02-02 16:00:00-05:00,1.99,2.4,0.20550000000000002,CRUS
2022-11-01 16:00:00-04:00,1.44,1.99,0.3847,CRUS
2022-08-02 16:00:00-04:00,0.83,1.12,0.3558,CRUS
2022-05-03 16:00:00-04:00,1.4,2.01,0.43450000000000005,CRUS
2025-01-30 08:00:00-05:00,,,,CSWI
2024-10-31 08:00:00-04:00,,,,CSWI
2024-08-01 08:00:00-04:00,,,,CSWI
2024-05-23 08:00:00-04:00,1.84,,,CSWI
2024-02-01 06:00:00-05:00,1.17,0.59,-0.49570000000000003,CSWI
2023-11-02 06:00:00-04:00,1.98,1.93,-0.022799999999999997,CSWI
2023-08-03 06:00:00-04:00,1.93,1.97,0.0234,CSWI
2023-05-25 06:00:00-04:00,1.44,1.74,0.20829999999999999,CSWI
2023-02-02 06:00:00-05:00,0.76,1.01,0.33770000000000006,CSWI
2022-11-03 06:00:00-04:00,1.68,1.57,-0.0655,CSWI
2022-08-05 07:00:00-04:00,1.4,1.88,0.3429,CSWI
2022-05-18 06:00:00-04:00,1.03,1.17,0.1304,CSWI
2025-02-11 05:00:00-05:00,,,,CTHR
2024-11-07 05:00:00-05:00,,,,CTHR
2024-10-10 06:00:00-04:00,,,,CTHR
2024-05-02 06:00:00-04:00,,,,CTHR
2024-02-13 16:00:00-05:00,,,,CTHR
2023-11-09 16:00:00-05:00,,,,CTHR
2023-10-12 16:00:00-04:00,,,,CTHR
2023-05-04 16:00:00-04:00,,,,CTHR
2023-02-02 16:00:00-05:00,-0.01,-0.03,-2.0,CTHR
2022-11-03 16:00:00-04:00,-0.02,-0.03,-0.5,CTHR
2022-09-01 16:00:00-04:00,-0.01,,1.0,CTHR
2022-05-05 07:00:00-04:00,0.01,0.01,,CTHR
2024-02-01 07:00:00-05:00,0.41,0.66,0.6215999999999999,LAZ
2023-10-26 06:00:00-04:00,0.16,0.1,-0.3776,LAZ
2023-07-27 06:00:00-04:00,0.1,0.24,1.3300999999999998,LAZ
2023-04-28 06:00:00-04:00,0.26,-0.26,-2.0156,LAZ
2023-02-02 06:00:00-05:00,0.81,0.69,-0.1496,LAZ
2022-10-27 06:00:00-04:00,0.81,1.05,0.3037,LAZ
2022-07-28 06:00:00-04:00,0.86,0.92,0.0704,LAZ
2022-04-27 16:00:00-04:00,0.88,1.05,0.2,LAZ
2022-02-03 06:00:00-05:00,1.44,1.92,0.336,LAZ
2021-10-28 16:00:00-04:00,0.95,0.98,0.031200000000000002,LAZ
2021-07-30 06:00:00-04:00,0.89,1.28,0.4461,LAZ
2021-04-30 06:00:00-04:00,0.89,0.87,-0.0194,LAZ
2025-02-04 08:00:00-05:00,,,,LEA
2024-10-24 08:00:00-04:00,,,,LEA
2024-07-30 08:00:00-04:00,,,,LEA
2024-04-25 08:00:00-04:00,3.13,,,LEA
2024-02-06 06:00:00-05:00,3.12,3.03,-0.027999999999999997,LEA
2023-10-26 06:00:00-04:00,2.67,2.87,0.07490000000000001,LEA
2023-08-01 06:00:00-04:00,3.21,3.33,0.0382,LEA
2023-04-27 06:00:00-04:00,2.58,2.78,0.0781,LEA
2023-02-02 06:00:00-05:00,2.57,2.81,0.0936,LEA
2022-11-01 06:00:00-04:00,2.12,2.33,0.1003,LEA
2022-08-02 06:00:00-04:00,1.44,1.79,0.24170000000000003,LEA
2022-05-03 06:00:00-04:00,1.57,1.8,0.1484,LEA
2025-01-30 16:00:00-05:00,,,,LPLA
2024-10-24 06:00:00-04:00,,,,LPLA
2024-07-25 06:00:00-04:00,,,,LPLA
2024-04-25 06:00:00-04:00,3.89,,,LPLA
2024-02-01 16:00:00-05:00,3.38,3.51,0.0383,LPLA
2023-10-26 16:00:00-04:00,3.57,3.74,0.04650000000000001,LPLA
2023-07-27 16:00:00-04:00,3.88,3.94,0.0161,LPLA
2023-04-27 16:00:00-04:00,4.33,4.49,0.0367,LPLA
2023-02-02 16:00:00-05:00,4.0,4.21,0.0529,LPLA
2022-10-27 16:00:00-04:00,2.83,3.13,0.10740000000000001,LPLA
2022-08-02 16:00:00-04:00,1.97,2.24,0.1362,LPLA
2022-04-28 16:00:00-04:00,1.8,1.95,0.0859,LPLA
2025-02-06 08:00:00-05:00,,,,LQDT
2024-12-05 08:00:00-05:00,,,,LQDT
2024-08-01 08:00:00-04:00,,,,LQDT
2024-05-02 08:00:00-04:00,0.2,,,LQDT
2024-02-08 06:00:00-05:00,0.15,0.14,-0.0667,LQDT
2023-12-07 07:00:00-05:00,0.24,0.26,0.0833,LQDT
2023-08-03 06:00:00-04:00,0.25,0.28,0.12,LQDT
2023-05-04 06:00:00-04:00,0.15,0.2,0.3333,LQDT
2023-02-02 06:00:00-05:00,0.15,0.19,0.26670000000000005,LQDT
2022-12-08 06:00:00-05:00,0.23,0.19,-0.1739,LQDT
2022-08-04 06:00:00-04:00,0.24,0.21,-0.125,LQDT
2022-05-05 06:00:00-04:00,,,,LQDT
2025-02-06 08:00:00-05:00,,,,LSPD
2024-10-31 08:00:00-04:00,,,,LSPD
2024-08-01 08:00:00-04:00,,,,LSPD
2024-05-16 08:00:00-04:00,0.06,,,LSPD
2024-02-08 06:00:00-05:00,0.05,0.08,0.4815,LSPD
2023-11-02 07:00:00-04:00,0.01,0.04,4.714300000000001,LSPD
2023-08-03 07:00:00-04:00,-0.03,-0.01,0.7090000000000001,LSPD
2023-05-18 08:00:00-04:00,-0.03,,1.0,LSPD
2023-02-02 14:00:00-05:00,-0.05,,1.0,LSPD
2022-11-03 07:00:00-04:00,-0.07,-0.05,0.2806,LSPD
2022-08-04 07:00:00-04:00,-0.12,-0.12,-0.0169,LSPD
2022-05-19 08:00:00-04:00,-0.19,-0.15,0.19140000000000001,LSPD
2024-02-08 07:00:00-05:00,-0.14,-0.16,-0.1679,LVWR
2023-10-26 07:00:00-04:00,-0.14,-0.07,0.5,LVWR
2023-07-27 07:00:00-04:00,-0.12,-0.2,-0.626,LVWR
2023-04-27 06:00:00-04:00,-0.11,-0.1,0.056600000000000004,LVWR
2023-02-02 07:00:00-05:00,-0.19,,,LVWR
2022-09-30 17:00:00-04:00,,,,LVWR
2022-07-27 18:00:00-04:00,,,,LVWR
2025-01-28 16:00:00-05:00,,,,MANH
2024-10-22 06:00:00-04:00,,,,MANH
2024-07-23 06:00:00-04:00,,,,MANH
2024-04-23 06:00:00-04:00,0.87,,,MANH
2024-01-30 16:00:00-05:00,0.8,1.03,0.2848,MANH
2023-10-24 16:00:00-04:00,0.76,1.05,0.3738,MANH
2023-07-25 16:00:00-04:00,0.72,0.88,0.2193,MANH
2023-04-25 16:00:00-04:00,0.64,0.8,0.2472,MANH
2023-02-02 16:00:00-05:00,0.5,0.81,0.6309,MANH
2022-10-25 16:00:00-04:00,0.57,0.66,0.1545,MANH
2022-07-26 16:00:00-04:00,0.54,0.69,0.2897,MANH
2022-04-26 16:00:00-04:00,0.45,0.6,0.3333,MANH
2025-01-30 08:00:00-05:00,,,,MRK
2024-10-31 09:00:00-04:00,,,,MRK
2024-10-31 08:00:00-04:00,,,,MRK
2024-07-30 09:00:00-04:00,,,,MRK
2024-07-30 08:00:00-04:00,,,,MRK
2024-04-25 09:00:00-04:00,2.06,,,MRK
2024-04-25 08:00:00-04:00,2.06,,,MRK
2024-02-01 06:00:00-05:00,-0.11,0.03,1.2748000000000002,MRK
2023-10-26 06:00:00-04:00,1.95,2.13,0.0917,MRK
2023-08-01 06:00:00-04:00,-2.18,-2.06,0.053899999999999997,MRK
2023-04-27 06:00:00-04:00,1.32,1.4,0.05940000000000001,MRK
2023-02-02 06:00:00-05:00,1.54,1.62,0.0534,MRK
2025-01-30 08:00:00-05:00,,,,MTSI
2024-11-07 08:00:00-05:00,,,,MTSI
2024-08-01 08:00:00-04:00,,,,MTSI
2024-05-02 08:00:00-04:00,0.59,,,MTSI
2024-02-01 07:00:00-05:00,0.57,0.58,0.0151,MTSI
2023-11-09 07:00:00-05:00,0.56,0.56,0.0046,MTSI
2023-08-03 07:00:00-04:00,0.54,0.54,0.0029,MTSI
2023-05-04 07:00:00-04:00,0.78,0.79,0.0158,MTSI
2023-02-02 07:00:00-05:00,0.78,0.81,0.032799999999999996,MTSI
2022-11-03 07:00:00-04:00,0.76,0.77,0.015300000000000001,MTSI
2022-07-28 07:00:00-04:00,0.7,0.73,0.0408,MTSI
2022-04-28 07:00:00-04:00,0.66,0.68,0.0348,MTSI
2025-02-06 05:00:00-05:00,,,,NGVC
2024-11-14 05:00:00-05:00,,,,NGVC
2024-08-01 16:00:00-04:00,,,,NGVC
2024-05-02 06:00:00-04:00,,,,NGVC
2024-02-08 16:00:00-05:00,0.19,,,NGVC
2024-02-08 16:00:00-05:00,0.19,,,NGVC
2024-01-25 16:00:00-05:00,0.19,,,NGVC
2023-11-16 16:00:00-05:00,0.2,0.26,0.3,NGVC
2023-08-03 16:00:00-04:00,0.15,0.31,1.0667,NGVC
2023-05-04 16:00:00-04:00,0.2,0.26,0.3,NGVC
2023-02-02 16:00:00-05:00,0.31,0.19,-0.3871,NGVC
2022-11-17 16:00:00-05:00,0.15,0.09,-0.4,NGVC
2025-02-04 08:00:00-05:00,,,,NJR
2024-11-19 08:00:00-05:00,,,,NJR
2024-08-01 08:00:00-04:00,,,,NJR
2024-05-02 08:00:00-04:00,1.32,,,NJR
2024-02-06 07:00:00-05:00,0.75,0.74,-0.0089,NJR
2023-11-21 06:00:00-05:00,0.3,0.3,0.005600000000000001,NJR
2023-08-03 07:00:00-04:00,-0.04,0.1,3.5,NJR
2023-05-04 07:00:00-04:00,1.21,1.16,-0.041299999999999996,NJR
2023-02-02 07:00:00-05:00,0.72,1.14,0.5797,NJR
2022-11-17 07:00:00-05:00,0.43,0.5,0.17190000000000003,NJR
2022-08-04 07:00:00-04:00,0.06,-0.04,-1.6666999999999998,NJR
2022-05-05 07:00:00-04:00,1.28,1.36,0.0649,NJR
2025-02-05 05:00:00-05:00,,,,OHI
2024-10-31 06:00:00-04:00,,,,OHI
2024-07-31 16:00:00-04:00,,,,OHI
2024-04-30 06:00:00-04:00,0.32,,,OHI
2024-02-08 10:00:00-05:00,0.35,0.22,-0.3714,OHI
2024-02-07 16:00:00-05:00,0.35,0.22,-0.36619999999999997,OHI
2023-11-02 16:00:00-04:00,0.33,0.37,0.1116,OHI
2023-08-02 16:00:00-04:00,0.31,0.25,-0.18920000000000003,OHI
2023-05-02 16:00:00-04:00,0.28,0.15,-0.4545,OHI
2023-02-02 16:00:00-05:00,0.55,0.19,-0.6558,OHI
2022-11-02 16:00:00-04:00,0.37,0.43,0.17809999999999998,OHI
2022-08-01 16:00:00-04:00,0.37,0.38,0.0236,OHI
2025-01-30 08:00:00-05:00,,,,ONEW
2024-11-14 08:00:00-05:00,,,,ONEW
2024-08-01 08:00:00-04:00,,,,ONEW
2024-05-02 08:00:00-04:00,0.68,,,ONEW
2024-02-01 07:00:00-05:00,-0.27,-0.38,-0.4225,ONEW
2023-11-16 07:00:00-05:00,0.58,0.42,-0.2812,ONEW
2023-08-03 07:00:00-04:00,3.31,1.95,-0.41159999999999997,ONEW
2023-05-04 07:00:00-04:00,1.54,1.56,0.0141,ONEW
2023-02-02 07:00:00-05:00,1.76,0.61,-0.653,ONEW
2022-11-15 07:00:00-05:00,1.56,1.28,-0.1816,ONEW
2022-08-04 07:00:00-04:00,3.49,3.86,0.1054,ONEW
2022-05-05 07:00:00-04:00,2.15,2.54,0.18050000000000002,ONEW
2025-02-06 08:00:00-05:00,,,,PBH
2024-10-31 08:00:00-04:00,,,,PBH
2024-08-01 08:00:00-04:00,,,,PBH
2024-05-02 08:00:00-04:00,1.14,,,PBH
2024-02-08 06:00:00-05:00,1.04,1.06,0.0181,PBH
2023-11-02 06:00:00-04:00,1.07,1.07,0.0034000000000000002,PBH
2023-08-03 06:00:00-04:00,1.01,1.06,0.0499,PBH
2023-05-04 06:00:00-04:00,1.04,-4.83,-5.6442,PBH
2023-02-02 06:00:00-05:00,1.01,1.04,0.0263,PBH
2022-11-03 06:00:00-04:00,1.0,1.02,0.0181,PBH
2022-08-04 06:00:00-04:00,1.04,1.09,0.0499,PBH
2022-05-05 16:00:00-04:00,0.89,0.91,0.0263,PBH
