date,symbol,security_name,premarket_pub,before_eps_date,after_eps_date,Adj Close,Close,Adj Close_pct_change,Close_pct_change,EPS Estimate,Reported EPS,Surprise(%),premarket
2023-05-05,ROAD,"Construction Partners, Inc. - Common Stock",1,2023-05-04,2023-05-05,27.86000061035156,27.86000061035156,0.1436781573196146,0.1436781573196146,-0.18,-0.11,0.3903,1.0
2023-05-05,SHO,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",1,2023-05-04,2023-05-05,10.220000267028809,10.220000267028809,0.0281690843526887,0.0281690843526887,0.01,0.08,7.0,1.0
2023-05-05,SMLP,"Summit Midstream Partners, LP Common Units Representing Limited Partner Interests",1,2023-05-04,2023-05-05,15.3100004196167,15.3100004196167,0.1014389093368559,0.1014389093368559,0.12,-1.82,-16.166700000000002,1.0
2023-05-05,SSP,E.W. Scripps Company (The) - Class A Common Stock,1,2023-05-04,2023-05-05,7.989999771118164,7.989999771118164,0.0797296848847455,0.0797296848847455,-0.38,-0.37,0.016,1.0
2023-05-05,TILE,"Interface, Inc. - Common Stock",1,2023-05-04,2023-05-05,7.460000038146973,7.460000038146973,-0.0336787252734139,-0.0336787252734139,0.11,0.07,-0.3636,1.0
2023-05-05,TWST,Twist Bioscience Corporation - Common Stock,1,2023-05-04,2023-05-05,12.890000343322754,12.890000343322754,-0.0038639288007662,-0.0038639288007662,-1.12,-1.04,0.0721,1.0
2023-05-05,WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",1,2023-05-04,2023-05-05,12.890000343322754,12.890000343322754,0.0454177147673799,0.0454177147673799,0.01,-0.44,-70.9523,1.0
2023-05-08,ACAD,ACADIA Pharmaceuticals Inc. - Common Stock,0,2023-05-08,2023-05-09,21.43000030517578,21.43000030517578,-0.0055683961082652,-0.0055683961082652,-0.21,-0.27,-0.2575,
2023-05-08,AEL,American Equity Investment Life Holding Company Common Stock,0,2023-05-08,2023-05-09,40.45000076293945,40.45000076293945,0.0142928706007467,0.0142928706007467,1.22,1.47,0.2084,
2023-05-08,AESI,Atlas Energy Solutions Inc. Common Stock,0,2023-05-08,2023-05-09,17.549999237060547,17.549999237060547,0.0299294773551612,0.0299294773551612,0.67,0.03,-0.9555,
2023-05-08,AKBA,"Akebia Therapeutics, Inc. - Common Stock",1,2023-05-05,2023-05-08,1.059999942779541,1.059999942779541,-0.0275230180553947,-0.0275230180553947,-0.15,-0.14,0.0667,1.0
2023-05-08,ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",1,2023-05-05,2023-05-08,42.58000183105469,42.58000183105469,0.0878896907268742,0.0878896907268742,0.35,1.17,2.3191,1.0
2023-05-08,ARIS,"Aris Water Solutions, Inc. Class A Common Stock",0,2023-05-08,2023-05-09,9.079999923706056,9.079999923706056,0.2593619799813047,0.2593619799813047,0.1,0.17,0.7398,
2023-05-08,ASUR,Asure Software Inc - Common Stock,0,2023-05-08,2023-05-09,14.550000190734863,14.550000190734863,0.0801781664659371,0.0801781664659371,0.17,0.25,0.4422999999999999,
2023-05-08,ATIP,"ATI Physical Therapy, Inc. Class A Common Stock",0,2023-05-08,2023-05-09,12.699999809265137,12.699999809265137,-0.0378787884261215,-0.0378787884261215,-0.08,-0.15,-0.7647,
2023-05-08,ATRA,"Atara Biotherapeutics, Inc. - Common Stock",0,2023-05-08,2023-05-09,2.440000057220459,2.440000057220459,-0.1784511670990712,-0.1784511670990712,-0.39,-0.72,-0.8381000000000001,
2023-05-08,AVIR,"Atea Pharmaceuticals, Inc. - common stock",1,2023-05-05,2023-05-08,3.4000000953674316,3.4000000953674316,0.0149254304950039,0.0149254304950039,-0.48,-0.43,0.0994999999999999,1.0
2023-05-08,BHF,"Brighthouse Financial, Inc. - Common Stock",0,2023-05-08,2023-05-09,41.849998474121094,41.849998474121094,-0.035936451941361,-0.035936451941361,3.25,2.86,-0.1211,
2023-05-08,BKD,Brookdale Senior Living Inc. Common Stock,0,2023-05-08,2023-05-09,3.950000047683716,3.950000047683716,-0.0100250530720353,-0.0100250530720353,-0.29,-0.2,0.319,
2023-05-08,BODY,"The Beachbody Company, Inc. Class A Common Stock",0,2023-05-08,2023-05-09,23.5,23.5,-0.0210372496738914,-0.0210372496738914,-0.08,-0.09,-0.1613,
2023-05-08,BRBR,"BellRing Brands, Inc. Common Stock ",0,2023-05-08,2023-05-09,36.029998779296875,36.029998779296875,-0.0324920205325763,-0.0324920205325763,0.2,0.24,0.1772,
2023-05-08,BRDG,Bridge Investment Group Holdings Inc. Class A Common Stock,0,2023-05-08,2023-05-09,9.010000228881836,9.010000228881836,0.0308925016973002,0.0308925016973002,0.2,-0.03,-1.1508,
2023-05-08,BRT,BRT Apartments Corp. (MD) Common Stock,0,2023-05-08,2023-05-09,16.850000381469727,16.850000381469727,-0.039885976411476,-0.039885976411476,-0.23,-0.23,0.013,
2023-05-08,BWXT,"BWX Technologies, Inc. Common Stock",0,2023-05-08,2023-05-09,66.66000366210938,66.66000366210938,0.0242778393761622,0.0242778393761622,0.61,0.7,0.1471,
2023-05-08,CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,1,2023-05-05,2023-05-08,20.5,20.5,0.0113467951180157,0.0113467951180157,0.1,-0.04,-1.4,1.0
2023-05-08,CBT,Cabot Corporation Common Stock,0,2023-05-08,2023-05-09,68.0999984741211,68.0999984741211,-0.0347272072524124,-0.0347272072524124,1.31,1.33,0.0155,
2023-05-08,CENX,Century Aluminum Company - Common Stock,0,2023-05-08,2023-05-09,7.800000190734863,7.800000190734863,-0.0780141660089959,-0.0780141660089959,-0.07,-0.11,-0.5714,
2023-05-08,CHMI,Cherry Hill Mortgage Investment Corporation Common Stock,0,2023-05-08,2023-05-09,5.010000228881836,5.010000228881836,-0.0582706640557741,-0.0582706640557741,0.25,0.21,-0.16,
2023-05-08,CMBM,Cambium Networks Corporation - Ordinary Shares,1,2023-05-05,2023-05-08,14.210000038146973,14.210000038146973,0.0049504733468606,0.0049504733468606,0.2,0.24,0.2201,1.0
2023-05-08,DCGO,DocGo Inc. - Common Stock,0,2023-05-08,2023-05-09,8.850000381469727,8.850000381469727,0.0498220713036128,0.0498220713036128,0.02,-0.03,-2.3844,
2023-05-08,DRRX,DURECT Corporation - Common Stock,0,2023-05-08,2023-05-09,4.619999885559082,4.619999885559082,-0.0375000620881691,-0.0375000620881691,-0.53,-0.47,0.1132,
2023-05-08,DVA,DaVita Inc. Common Stock,0,2023-05-08,2023-05-09,100.72000122070312,100.72000122070312,0.1290214354259962,0.1290214354259962,1.15,1.25,0.0917,
2023-05-08,DVN,Devon Energy Corporation Common Stock,0,2023-05-08,2023-05-09,49.16999816894531,49.16999816894531,-0.0358823888442095,-0.0358823888442095,1.38,1.46,0.0581,
2023-05-08,DZSI,DZS Inc. - Common Stock,0,2023-05-08,2023-05-09,7.199999809265137,7.199999809265137,0.0843373424758722,0.0843373424758722,-0.05,-0.06,-0.2930999999999999,
2023-05-08,EFC,Ellington Financial Inc. Common Stock ,0,2023-05-08,2023-05-09,12.170000076293944,12.170000076293944,0.0008223872538917,0.0008223872538917,0.43,0.45,0.0455,
2023-05-08,ENR,"Energizer Holdings, Inc. Common Stock",1,2023-05-05,2023-05-08,34.7400016784668,34.7400016784668,0.0610873517857943,0.0610873517857943,0.52,0.64,0.228,1.0
2023-05-08,ESTA,Establishment Labs Holdings Inc. - Common Shares,0,2023-05-08,2023-05-09,68.91999816894531,68.91999816894531,0.0181710102404526,0.0181710102404526,-0.68,-0.48,0.2941,
2023-05-08,FN,Fabrinet Ordinary Shares,0,2023-05-08,2023-05-09,92.6500015258789,92.6500015258789,-0.008984879207235,-0.008984879207235,1.87,1.94,0.0349,
2023-05-08,FTK,"Flotek Industries, Inc. Common Stock",0,2023-05-08,2023-05-09,3.900000095367432,3.900000095367432,0.0483871143475365,0.0483871143475365,-0.08,-0.02,0.7468000000000001,
2023-05-08,GBDC,"Golub Capital BDC, Inc. - Closed End Fund",0,2023-05-08,2023-05-09,13.130000114440918,13.130000114440918,-0.0208799206679504,-0.0208799206679504,0.4,0.34,-0.15,
2023-05-08,HI,Hillenbrand Inc Common Stock,1,2023-05-05,2023-05-08,46.849998474121094,46.849998474121094,-0.0027671577135364,-0.0027671577135364,0.71,0.74,0.0477,1.0
2023-05-08,HIMS,"Hims & Hers Health, Inc. Class A Common Stock",0,2023-05-08,2023-05-09,10.649999618530272,10.649999618530272,-0.1012658839079817,-0.1012658839079817,-0.07,-0.05,0.3,
2023-05-08,HLIO,"Helios Technologies, Inc. Common Stock",0,2023-05-08,2023-05-09,57.25,57.25,-0.0791378207149909,-0.0791378207149909,0.77,0.72,-0.0625,
2023-05-08,HLIT,Harmonic Inc. - Common Stock,0,2023-05-08,2023-05-09,16.18000030517578,16.18000030517578,0.2002967993047515,0.2002967993047515,0.08,0.12,0.4286,
2023-05-08,HNI,HNI Corporation Common Stock,1,2023-05-05,2023-05-08,27.1200008392334,27.1200008392334,0.075337096653798,0.075337096653798,-0.03,0.13,5.3333,1.0
2023-05-08,HPP,"Hudson Pacific Properties, Inc. Common Stock",0,2023-05-08,2023-05-09,4.78000020980835,4.78000020980835,-0.0754351761567405,-0.0754351761567405,-0.15,-0.14,0.0508,
2023-05-08,ICUI,"ICU Medical, Inc. - Common Stock",1,2023-05-05,2023-05-08,184.0399932861328,184.0399932861328,-0.0034115172418864,-0.0034115172418864,1.43,1.74,0.2196,1.0
2023-05-08,IFF,"International Flavors & Fragrances, Inc. Common Stock",1,2023-05-05,2023-05-08,97.13999938964844,97.13999938964844,0.0071539913244011,0.0071539913244011,0.87,0.87,-0.0013,1.0
2023-05-08,IIPR,"Innovative Industrial Properties, Inc. Common Stock",0,2023-05-08,2023-05-09,71.43000030517578,71.43000030517578,0.0311823843913174,0.0311823843913174,1.31,1.43,0.0936999999999999,
2023-05-08,IPAR,"Inter Parfums, Inc. - Common Stock",0,2023-05-08,2023-05-09,134.33999633789062,134.33999633789062,-0.1204662072380043,-0.1204662072380043,1.42,1.68,0.1871,
2023-05-08,JELD,"JELD-WEN Holding, Inc. Common Stock",0,2023-05-08,2023-05-09,14.380000114440918,14.380000114440918,0.1421763256678825,0.1421763256678825,0.06,0.35,4.6333,
2023-05-08,KKR,KKR & Co. Inc. Common Stock,1,2023-05-05,2023-05-08,49.310001373291016,49.310001373291016,-0.0427100955140684,-0.0427100955140684,0.74,0.81,0.1006,1.0
2023-05-08,LCID,"Lucid Group, Inc. - Common Stock",1,2023-05-05,2023-05-08,7.710000038146973,7.710000038146973,-0.0025873196477573,-0.0025873196477573,-0.41,-0.39,0.0521,1.0
2023-05-08,LEU,Centrus Energy Corp. Class A Common Stock,0,2023-05-08,2023-05-09,30.290000915527344,30.290000915527344,0.0521014224487572,0.0521014224487572,0.43,0.47,0.093,
2023-05-08,LILA,Liberty Latin America Ltd. - Class A Common Stock,0,2023-05-08,2023-05-09,8.3100004196167,8.3100004196167,-0.0059807702289331,-0.0059807702289331,-0.01,-0.23,-22.0,
2023-05-08,LL,"LL Flooring Holdings, Inc. Common Stock",1,2023-05-05,2023-05-08,3.059999942779541,3.059999942779541,-0.1380281735544899,-0.1380281735544899,-0.15,-0.31,-1.0667,1.0
2023-05-08,LMB,"Limbach Holdings, Inc. - Common Stock",0,2023-05-08,2023-05-09,20.209999084472656,20.209999084472656,0.1777388848590528,0.1777388848590528,0.05,0.27,4.4,
2023-05-08,MCK,McKesson Corporation Common Stock,0,2023-05-08,2023-05-09,388.7200012207031,388.7200012207031,0.0546993808217191,0.0546993808217191,7.17,7.19,0.0022,
2023-05-08,MRC,MRC Global Inc. Common Stock,0,2023-05-08,2023-05-09,8.890000343322754,8.890000343322754,-0.0133185219212779,-0.0133185219212779,0.31,0.32,0.0213,
2023-05-08,MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",0,2023-05-08,2023-05-09,12.09000015258789,12.09000015258789,-0.1302157924903428,-0.1302157924903428,0.04,0.03,-0.1724,
2023-05-08,MTRX,Matrix Service Company - Common Stock,1,2023-05-05,2023-05-08,5.400000095367432,5.400000095367432,-0.0091742597518451,-0.0091742597518451,-0.19,-0.33,-0.7647,1.0
2023-05-08,OCUL,"Ocular Therapeutix, Inc. - Common Stock",0,2023-05-08,2023-05-09,6.550000190734863,6.550000190734863,0.023437514551915,0.023437514551915,-0.26,-0.39,-0.4800999999999999,
2023-05-08,OPRT,Oportun Financial Corporation - common stock,0,2023-05-08,2023-05-09,5.53000020980835,5.53000020980835,0.2800925902930307,0.2800925902930307,-1.36,-2.6,-0.9123,
2023-05-08,PAY,"Paymentus Holdings, Inc. Class A Common Stock",0,2023-05-08,2023-05-09,9.0600004196167,9.0600004196167,0.1268657291795043,0.1268657291795043,,0.02,3.0984,
2023-05-08,PR,Permian Resources Corporation Class A Common Stock,0,2023-05-08,2023-05-09,9.479999542236328,9.479999542236328,-0.0696761597040483,-0.0696761597040483,0.39,0.34,-0.136,
2023-05-08,RBOT,Vicarious Surgical Inc. Class A Common Stock,0,2023-05-08,2023-05-09,1.909999966621399,1.909999966621399,-0.0947867006720127,-0.0947867006720127,-0.13,-0.21,-0.5556,
2023-05-08,REPX,"Riley Exploration Permian, Inc. Common Stock",0,2023-05-08,2023-05-09,35.709999084472656,35.709999084472656,-0.158775066132651,-0.158775066132651,1.29,1.61,0.2516,
2023-05-08,SIX,Six Flags Entertainment Corporation New Common Stock,1,2023-05-05,2023-05-08,26.6200008392334,26.6200008392334,0.1862745189703412,0.1862745189703412,-0.85,-0.84,0.0102,1.0
2023-05-08,SKYT,"SkyWater Technology, Inc. - Common Stock",0,2023-05-08,2023-05-09,8.880000114440918,8.880000114440918,-0.0778816190121657,-0.0778816190121657,-0.13,-0.06,0.5313,
2023-05-08,SLDP,"Solid Power, Inc. - Class A Common Stock",0,2023-05-08,2023-05-09,2.069999933242798,2.069999933242798,-0.0717489167991867,-0.0717489167991867,-0.11,-0.11,-0.0233,
2023-05-08,TALO,"Talos Energy, Inc. Common Stock",0,2023-05-08,2023-05-09,11.119999885559082,11.119999885559082,-0.1550151964670569,-0.1550151964670569,0.37,-0.01,-1.0272,
2023-05-08,THS,"Treehouse Foods, Inc. Common Stock",1,2023-05-05,2023-05-08,53.689998626708984,53.689998626708984,-0.0105049707419179,-0.0105049707419179,0.4,0.68,0.703,1.0
2023-05-08,VTR,"Ventas, Inc. Common Stock",0,2023-05-08,2023-05-09,46.86000061035156,46.86000061035156,-0.0122259281860703,-0.0122259281860703,-0.1,0.04,1.3966,
2023-05-08,VTS,"Vitesse Energy, Inc. Common Stock",0,2023-05-08,2023-05-09,18.709999084472656,18.709999084472656,0.0348450864726255,0.0348450864726255,0.24,0.54,1.2881,
2023-05-08,WTRG,"Essential Utilities, Inc. Common Stock",1,2023-05-05,2023-05-08,42.84000015258789,42.84000015258789,-0.0053401333611796,-0.0053401333611796,0.71,0.72,0.0189,1.0
2023-05-08,XNCR,"Xencor, Inc. - Common Stock",0,2023-05-08,2023-05-09,26.829999923706055,26.829999923706055,-0.0186539951000535,-0.0186539951000535,-0.66,-1.02,-0.5388000000000001,
2023-05-09,ACHV,"Achieve Life Sciences, Inc.  - Common Shares",1,2023-05-08,2023-05-09,8.8100004196167,8.8100004196167,0.0080092277267393,0.0080092277267393,-0.69,-0.5,0.2711,1.0
2023-05-09,AFRM,"Affirm Holdings, Inc. - Class A Common Stock",0,2023-05-09,2023-05-10,12.25,12.25,-0.0040650560942695,-0.0040650560942695,-0.92,-0.69,0.2521,
2023-05-09,AGEN,Agenus Inc. - Common Stock,1,2023-05-08,2023-05-09,1.5,1.5,-0.0566037933894626,-0.0566037933894626,-0.21,-0.22,-0.0475999999999999,1.0
2023-05-09,AGL,"agilon health, inc. Common Stock",0,2023-05-09,2023-05-10,24.989999771118164,24.989999771118164,-0.0392157035289468,-0.0392157035289468,0.02,0.04,1.3529,
2023-05-09,AGM,Federal Agricultural Mortgage Corporation Common Stock,1,2023-05-08,2023-05-09,129.6699981689453,129.6699981689453,-0.0030753373779426,-0.0030753373779426,2.88,3.56,0.2382999999999999,1.0
2023-05-09,AGTI,"Agiliti, Inc. Common Stock",0,2023-05-09,2023-05-10,16.18000030517578,16.18000030517578,-0.0322965927245826,-0.0322965927245826,0.16,0.2,0.2448,
2023-05-09,AHCO,AdaptHealth Corp.  - Common Stock,1,2023-05-08,2023-05-09,11.300000190734863,11.300000190734863,-0.0637944924240173,-0.0637944924240173,0.08,0.11,0.426,1.0
2023-05-09,AHH,"Armada Hoffler Properties, Inc. Common Stock",1,2023-05-08,2023-05-09,11.65999984741211,11.65999984741211,-0.0473856155679544,-0.0473856155679544,0.1,0.03,-0.7000000000000001,1.0
2023-05-09,AMBC,"Ambac Financial Group, Inc. Common Stock",1,2023-05-08,2023-05-09,14.989999771118164,14.989999771118164,-0.0079417530301566,-0.0079417530301566,-0.31,-0.3,0.0323,1.0
2023-05-09,AMRK,"A-Mark Precious Metals, Inc. - Common Stock",1,2023-05-08,2023-05-09,36.54999923706055,36.54999923706055,-0.0030005622152049,-0.0030005622152049,1.16,1.46,0.2559,1.0
2023-05-09,ANGI,Angi Inc. - Class A Common Stock,0,2023-05-09,2023-05-10,2.990000009536743,2.990000009536743,0.1960000038146971,0.1960000038146971,-0.06,-0.03,0.5036,
2023-05-09,ARMK,Aramark Common Stock,1,2023-05-08,2023-05-09,25.877256393432617,25.877256393432617,0.0482597222861802,0.0482597222861802,0.26,0.28,0.0721,1.0
2023-05-09,ARRY,"Array Technologies, Inc. - Common Stock",0,2023-05-09,2023-05-10,18.649999618530273,18.649999618530273,-0.0296565928817785,-0.0296565928817785,0.03,0.25,6.3529,
2023-05-09,ASC,Ardmore Shipping Corporation Common Stock,1,2023-05-08,2023-05-09,12.6899995803833,12.6899995803833,-0.0634686788373337,-0.0634686788373337,1.0,1.04,0.0348,1.0
2023-05-09,ASLE,AerSale Corporation - Common Stock,0,2023-05-09,2023-05-10,15.609999656677246,15.609999656677246,-0.060204751169672,-0.060204751169672,0.15,0.07,-0.5254,
2023-05-09,ASRT,"Assertio Holdings, Inc. - Common Stock",1,2023-05-08,2023-05-09,6.980000019073486,6.980000019073486,0.1150159367199028,0.1150159367199028,0.13,-0.07,-1.5354,1.0
2023-05-09,ATER,"Aterian, Inc. - Common Stock",0,2023-05-09,2023-05-10,0.75,0.75,-0.0384615031925166,-0.0384615031925166,-0.16,-0.12,0.2653,
2023-05-09,ATKR,Atkore Inc. Common Stock,1,2023-05-08,2023-05-09,128.41000366210938,128.41000366210938,0.0051663691750245,0.0051663691750245,4.26,4.87,0.1423,1.0
2023-05-09,AUDC,AudioCodes Ltd. - Ordinary Shares,1,2023-05-08,2023-05-09,9.829999923706056,9.829999923706056,-0.016016001108897,-0.016016001108897,0.17,0.08,-0.5349,1.0
2023-05-09,AZTA,"Azenta, Inc. - Common Stock",0,2023-05-09,2023-05-10,36.45000076293945,36.45000076293945,-0.1889185163153011,-0.1889185163153011,-0.02,-0.06,-1.7272999999999998,
2023-05-09,BBAI,"BigBear.ai, Inc. Common Stock",0,2023-05-09,2023-05-10,2.549999952316284,2.549999952316284,-0.1414141657400853,-0.1414141657400853,-0.06,-0.19,-2.1667,
2023-05-09,BCSF,"Bain Capital Specialty Finance, Inc. Common Stock",0,2023-05-09,2023-05-10,11.970000267028809,11.970000267028809,0.0555555648998069,0.0555555648998069,0.4,0.49,0.2227,
2023-05-09,BE,Bloom Energy Corporation Class A Common Stock,0,2023-05-09,2023-05-10,15.199999809265137,15.199999809265137,-0.0848886664223055,-0.0848886664223055,-0.19,-0.22,-0.1716,
2023-05-09,BIRD,"Allbirds, Inc. - Class A Common Stock",0,2023-05-09,2023-05-10,1.25,1.25,-0.0808823626088847,-0.0808823626088847,-0.24,-0.21,0.1381,
2023-05-09,BLND,"Blend Labs, Inc. Class A Common Stock",1,2023-05-08,2023-05-09,0.7799999713897705,0.7799999713897705,0.1079545108185817,0.1079545108185817,-0.18,-0.15,0.1732,1.0
2023-05-09,BLUE,"bluebird bio, Inc. - Common Stock",1,2023-05-08,2023-05-09,4.900000095367432,4.900000095367432,0.1264368282282342,0.1264368282282342,-0.37,0.21,1.5676,1.0
2023-05-09,BLZE,"Backblaze, Inc. - Class A Common Stock",0,2023-05-09,2023-05-10,4.119999885559082,4.119999885559082,0.0172838744512546,0.0172838744512546,-0.43,-0.5,-0.1494,
2023-05-09,BRP,"BRP Group, Inc. - Class A Common Stock",0,2023-05-09,2023-05-10,22.729999542236328,22.729999542236328,-0.0429473876953124,-0.0429473876953124,0.41,0.42,0.037,
2023-05-09,BSY,"Bentley Systems, Incorporated - Class B Common Stock",1,2023-05-08,2023-05-09,46.310001373291016,46.310001373291016,0.1007844475689034,0.1007844475689034,0.21,0.25,0.2077,1.0
2023-05-09,BZFD,"BuzzFeed, Inc. - Class A Common Stock",0,2023-05-09,2023-05-10,0.5569999814033508,0.5569999814033508,-0.0210896734587328,-0.0210896734587328,-0.27,-0.26,0.0488,
2023-05-09,CDRE,"Cadre Holdings, Inc. Common Stock",0,2023-05-09,2023-05-10,21.309999465942383,21.309999465942383,0.017183708348105,0.017183708348105,0.15,0.19,0.2459,
2023-05-09,CE,Celanese Corporation Common Stock,1,2023-05-08,2023-05-09,104.54000091552734,104.54000091552734,-0.0138666275924989,-0.0138666275924989,1.64,2.01,0.2279,1.0
2023-05-09,CECO,CECO Environmental Corp. - Common Stock,1,2023-05-08,2023-05-09,11.699999809265137,11.699999809265137,-0.0338563054529933,-0.0338563054529933,0.09,0.1,0.087,1.0
2023-05-09,CELH,"Celsius Holdings, Inc. - Common Stock",1,2023-05-08,2023-05-09,35.706668853759766,35.706668853759766,0.0021517761253491,0.0021517761253491,0.2,0.4,0.956,1.0
2023-05-09,CHH,"Choice Hotels International, Inc. Common Stock",1,2023-05-08,2023-05-09,126.0,126.0,-0.0292009668093399,-0.0292009668093399,1.01,1.12,0.1083,1.0
2023-05-09,CLNE,Clean Energy Fuels Corp. - Common Stock,0,2023-05-09,2023-05-10,4.46999979019165,4.46999979019165,0.0299538324961214,0.0299538324961214,-0.04,-0.07,-0.5909000000000001,
2023-05-09,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",0,2023-05-09,2023-05-10,0.9179999828338624,0.9179999828338624,-0.0129032518563482,-0.0129032518563482,-0.18,-0.15,0.1468,
2023-05-09,CLVT,Clarivate Plc Ordinary Shares,1,2023-05-08,2023-05-09,7.840000152587891,7.840000152587891,0.0356671036728994,0.0356671036728994,0.15,0.18,0.1705,1.0
2023-05-09,CMP,Compass Minerals Intl Inc Common Stock,0,2023-05-09,2023-05-10,31.020000457763672,31.020000457763672,0.013394310331162,0.013394310331162,0.6,-0.46,-1.7667,
2023-05-09,COMP,"Compass, Inc. Class A Common Stock",0,2023-05-09,2023-05-10,3.7799999713897705,3.7799999713897705,0.3500000127724241,0.3500000127724241,-0.34,-0.33,0.0294,
2023-05-09,CPNG,"Coupang, Inc. Class A Common Stock",0,2023-05-09,2023-05-10,16.610000610351562,16.610000610351562,-0.0448532953808599,-0.0448532953808599,0.05,0.05,0.0638,
2023-05-09,CPSI,"Computer Programs and Systems, Inc. - Common Stock",1,2023-05-08,2023-05-09,23.09000015258789,23.09000015258789,-0.1084941894721865,-0.1084941894721865,0.7,0.58,-0.1714,1.0
2023-05-09,CRON,Cronos Group Inc. - Common Share,1,2023-05-08,2023-05-09,1.8600000143051147,1.8600000143051147,-0.0653266304565955,-0.0653266304565955,-0.05,-0.05,,1.0
2023-05-09,CTOS,"Custom Truck One Source, Inc. Common Stock",0,2023-05-09,2023-05-10,6.489999771118164,6.489999771118164,0.03015866263984,0.03015866263984,0.03,0.06,1.0222,
2023-05-09,CUTR,"Cutera, Inc. - Common Stock",0,2023-05-09,2023-05-10,17.65999984741211,17.65999984741211,-0.1257426148313535,-0.1257426148313535,-0.39,-0.8,-1.0513,
2023-05-09,DAR,Darling Ingredients Inc. Common Stock,1,2023-05-08,2023-05-09,58.34000015258789,58.34000015258789,0.0126714031331769,0.0126714031331769,1.0,1.14,0.1454,1.0
2023-05-09,DIOD,Diodes Incorporated - Common Stock,1,2023-05-08,2023-05-09,82.5999984741211,82.5999984741211,-0.0200498567214385,-0.0200498567214385,1.47,1.59,0.0852,1.0
2023-05-09,DOCN,"DigitalOcean Holdings, Inc. Common Stock",1,2023-05-08,2023-05-09,33.41999816894531,33.41999816894531,0.0063233691737991,0.0063233691737991,0.28,0.28,-0.0135,1.0
2023-05-09,DOMA,"Doma Holdings, Inc. Common Stock",0,2023-05-09,2023-05-10,9.625,9.625,-0.0374999999999999,-0.0374999999999999,-0.07,-0.13,-0.8841,
2023-05-09,DTIL,"Precision BioSciences, Inc. - Common Stock",1,2023-05-08,2023-05-09,25.5,25.5,0.0,0.0,-0.23,-0.23,-0.0073,1.0
2023-05-09,DUK,Duke Energy Corporation (Holding Company) Common Stock,1,2023-05-08,2023-05-09,98.0500030517578,98.0500030517578,-0.0085945243782293,-0.0085945243782293,1.26,1.2,-0.0491,1.0
2023-05-09,EB,"Eventbrite, Inc. Class A Common Stock",0,2023-05-09,2023-05-10,7.460000038146973,7.460000038146973,0.1785150281296261,0.1785150281296261,-0.14,-0.13,0.1034,
2023-05-09,EDR,"Endeavor Group Holdings, Inc. Class A Common Stock",1,2023-05-08,2023-05-09,24.920000076293945,24.920000076293945,-0.0103256642466518,-0.0103256642466518,0.31,0.32,0.0334,1.0
2023-05-09,EHTH,"eHealth, Inc. - Common Stock",1,2023-05-08,2023-05-09,7.25,7.25,0.0853293692079542,0.0853293692079542,-0.95,-0.83,0.1239,1.0
2023-05-09,ELAN,Elanco Animal Health Incorporated Common Stock,1,2023-05-08,2023-05-09,9.3100004196167,9.3100004196167,-0.005341799027191,-0.005341799027191,0.29,0.45,0.5607,1.0
2023-05-09,EOLS,"Evolus, Inc. - Common Stock",0,2023-05-09,2023-05-10,10.520000457763672,10.520000457763672,0.1598677851959458,0.1598677851959458,-0.15,-0.15,-0.0113,
2023-05-09,EVBG,"Everbridge, Inc. - Common Stock",1,2023-05-08,2023-05-09,26.43000030517578,26.43000030517578,0.0840853656676139,0.0840853656676139,0.13,0.25,0.9323,1.0
2023-05-09,EVGO,EVgo Inc. - Common Stock,1,2023-05-08,2023-05-09,6.070000171661377,6.070000171661377,-0.0574533978682565,-0.0574533978682565,-0.21,-0.18,0.1289,1.0
2023-05-09,EXEL,"Exelixis, Inc. - Common Stock",0,2023-05-09,2023-05-10,19.3799991607666,19.3799991607666,0.0078002923609445,0.0078002923609445,0.15,0.12,-0.1942,
2023-05-09,FRGE,"Forge Global Holdings, Inc. Common Stock",1,2023-05-08,2023-05-09,1.5,1.5,0.0067114029525181,0.0067114029525181,-0.14,-0.12,0.1608,1.0
2023-05-09,FSTR,L.B. Foster Company - Common Stock,1,2023-05-08,2023-05-09,10.65999984741211,10.65999984741211,-0.0264840152424157,-0.0264840152424157,-0.15,-0.2,-0.2903,1.0
2023-05-09,GBTG,"Global Business Travel Group, Inc. Class A Common Stock",1,2023-05-08,2023-05-09,6.150000095367432,6.150000095367432,0.0904255746374029,0.0904255746374029,-0.02,-0.06,-2.75,1.0
2023-05-09,GENI,Genius Sports Limited Ordinary Shares,1,2023-05-08,2023-05-09,4.650000095367432,4.650000095367432,0.1453202366756605,0.1453202366756605,-0.09,-0.12,-0.3115,1.0
2023-05-09,GH,"Guardant Health, Inc. - Common Stock",0,2023-05-09,2023-05-10,27.56999969482422,27.56999969482422,0.1492288435957409,0.1492288435957409,-1.32,-1.3,0.0115,
2023-05-09,GO,Grocery Outlet Holding Corp. - Common Stock,0,2023-05-09,2023-05-10,31.5,31.5,0.0461640438881481,0.0461640438881481,0.23,0.27,0.1631,
